doi,title,authors,year,journal,type,core,review_status,domains,finding,dichotomy_use,limitation,url
10.1111/j.1945-5100.2004.tb00079.x,Pressure effects on martian crustal magnetization near large impact basins,Gunther KLETETSCHKA; John E. P. CONNERNEY; Norman F. NESS; Mario H. ACUÑA,2004,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Magnetism,,,,https://doi.org/10.1111/j.1945-5100.2004.tb00079.x
10.1111/j.1945-5100.2004.tb00114.x,Pyroxene microstructure in the Northwest Africa 856 martian meteorite,Hugues Leroux; Bertrand Devouard; Patrick Cordier; François Guyot,2004,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.1111/j.1945-5100.2004.tb00114.x
10.1111/j.1945-5100.2004.tb00344.x,Marine‐target craters on Mars? An assessment study,Jens Ormö; James M. Dohm; Justin C. Ferris; Alain Lepinette; Alberto G. Fairén,2004,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Chronology,,,,https://doi.org/10.1111/j.1945-5100.2004.tb00344.x
10.1117/12.506028,Odyssey gives evidence for liquid water on Mars,Gilbert V. Levin,2004,"SPIE Proceedings Instruments, Methods, and Missions for Astrobiology VII",proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1117/12.506028
10.1117/12.578976,CRISM (Compact Reconnaissance Imaging Spectrometer for Mars) on MRO (Mars Reconnaissance Orbiter),Scott L. Murchie; Raymond E. Arvidson; Peter Bedini; K. Beisser; Jean-Pierre Bibring; J. Bishop; John D. Boldt; Tech H. Choo; R. Todd Clancy; Edward H. Darlington; D. Des Marais; R. Espiritu; Melissa J. Fasold; Dennis Fort; Richard N. Green; E. Guinness; John R. Hayes; C. Hash; Kevin J. Heffernan; J. Hemmler; Gene A. Heyler; David C. Humm; J. Hutchison; Noam R. Izenberg; Robert E. Lee; Jeffrey J. Lees; David A. Lohr; Erick R. Malaret; T. Martin; Richard V. Morris; John F. Mustard; Edgar A. Rhodes; Mark S. Robinson; Ted L. Roush; Edward D. Schaefer; Gordon G. Seagrave; Peter R. Silverglate; S. Slavney; Mark F. Smith; Kim Strohbehn; Howard W. Taylor; Patrick L. Thompson; Barry E. Tossman,2004,"SPIE Proceedings Instruments, Science, and Methods for Geospace and Planetary Remote Sensing",proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1117/12.578976
10.1130/g20548.1,Igneous dikes on Mars revealed by Mars Orbiter Laser Altimeter topography,Richard A. Schultz; Chris H. Okubo; Cheryl L. Goudy; Scott J. Wilkins,2004,Geology,journal-article,False,Discovery candidate — not screened,Gravity and topography; Atmosphere,,,,https://doi.org/10.1130/g20548.1
10.2138/am-2004-2-306,Experimental determination of siderite stability and application to Martian Meteorite ALH84001,Andrea M. Koziol,2004,American Mineralogist,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.2138/am-2004-2-306
10.2138/am-2004-5-601,"Raman spectroscopy of Fe-Ti-Cr-oxides, case study: Martian meteorite EETA79001",Alian Wang; Karla E. Kuebler; Bradley L. Jolliff; Larry A. Haskin,2004,American Mineralogist,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.2138/am-2004-5-601
10.2138/am-2004-5-602,Evidence for exclusively inorganic formation of magnetite in Martian meteorite ALH84001,D.C. Golden; D.W. Ming; R.V. Morris; A.J. Brearley; H.V. Lauer; A.H. Treiman; M.E. Zolensky; C.S. Schwandt; G.E. Lofgren; G.A. McKay,2004,American Mineralogist,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.2138/am-2004-5-602
10.2514/6.2004-247-98,"Operating the Rosetta, Mars Express and Venus Express Interplanetary Family",P. Ferri; M. Denis; A. Accomazzo; M. Warhaut,2004,Space OPS 2004 Conference,proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.2514/6.2004-247-98
10.2514/6.2004-5094,Mars Global Surveyor and Mars Odyssey - Relay Satellites for the Mars Exploration Rover Mission,Pasquale Esposito; Ramachand Bhat; Stuart Demcak; Shadan Ardalan; Jacob Breeden; Cliff Helfrich; David Jefferson; Jason Stauch,2004,AIAA/AAS Astrodynamics Specialist Conference and Exhibit,proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.2514/6.2004-5094
10.2514/6.2004-525-318,Mars Reconnaissance Orbiter (MRO) - From Downlink to Archive,E.M. De Jong,2004,Space OPS 2004 Conference,proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.2514/6.2004-525-318
10.1002/0471263869.sst076,Pathfinder Mission to Mars,R.C. Anderson,2003,Encyclopedia of Space Science and Technology,other,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1002/0471263869.sst076
10.1007/bf03040634,Grove Mountains (GRV) 99027: A new Martian meteorite,Yangting Lin; Daode Wang; Bingkui Miao; Ziyuan Ouyang; Xiaohan Liu; Yitai Ju,2003,Chinese Science Bulletin,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.1007/bf03040634
10.1007/s00114-003-0411-x,Modern terrestrial analogues for the carbonate globules in Martian meteorite ALH84001,Józef Kazmierczak; Stephan Kempe,2003,Naturwissenschaften,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.1007/s00114-003-0411-x
10.1016/s0016-7037(02)01114-6,Kinetic model of carbonate dissolution in Martian meteorite ALH84001,R.E. Kopp; M. Humayun,2003,Geochimica et Cosmochimica Acta,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.1016/s0016-7037(02)01114-6
10.1016/s0016-7037(03)00234-5,The sources of water in Martian meteorites: clues from hydrogen isotopes,N.Z Boctor; C.M.O’D Alexander; J Wang; E Hauri,2003,Geochimica et Cosmochimica Acta,journal-article,False,Discovery candidate — not screened,Surface and water,,,,https://doi.org/10.1016/s0016-7037(03)00234-5
10.1016/s0019-1035(03)00152-0,"Surficial properties in Melas Chasma, Mars, from Mars Odyssey THEMIS data",Shannon M Pelkey; Bruce M Jakosky; Philip R Christensen,2003,Icarus,journal-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1016/s0019-1035(03)00152-0
10.1016/s0019-1035(03)00172-6,The origin of water on Mars,Jonathan I. Lunine; John Chambers; Alessandro Morbidelli; Laurie A. Leshin,2003,Icarus,journal-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1016/s0019-1035(03)00172-6
10.1016/s0094-5765(02)00157-1,Mars Express—ESA's first mission to planet Mars,R. Schmidt,2003,Acta Astronautica,journal-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1016/s0094-5765(02)00157-1
10.1016/s0094-5765(03)80010-3,Mars express orbit design,Martin Hechler; Arturo Yáñez,2003,Acta Astronautica,journal-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1016/s0094-5765(03)80010-3
10.1029/2002je001856,Ground‐penetrating radar as a tool for probing the shallow subsurface of Mars,John A. Grant; Alan E. Schutz; Bruce A. Campbell,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Surface and water,,,,https://doi.org/10.1029/2002je001856
10.1029/2002je001908,Resurfacing history of the northern plains of Mars based on geologic mapping of Mars Global Surveyor data,K. L. Tanaka; J. A. Skinner; T. M. Hare; T. Joyal; A. Wenker,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Surface and water,,,,https://doi.org/10.1029/2002je001908
10.1029/2002je001927,"Phreatomagmatic explosive origin of Hrad Vallis, Mars",Lionel Wilson; Peter J. Mouginis‐Mark,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1029/2002je001927
10.1029/2002je001934,Thrust faults along the dichotomy boundary in the eastern hemisphere of Mars,Thomas R. Watters,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Dichotomy; Surface and water; Volcanism and tectonics,,,,https://doi.org/10.1029/2002je001934
10.1029/2002je001979,Paleomagnetic record of Martian meteorite ALH84001,Maria Antretter; Mike Fuller; Edward Scott; Mike Jackson; Bruce Moskowitz; Peter Solheid,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Meteorite magnetism; Meteorite provenance,,,,https://doi.org/10.1029/2002je001979
10.1029/2002je001999,Early plate tectonics versus single‐plate tectonics on Mars: Evidence from magnetic field history and crust evolution,D. Breuer; T. Spohn,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Magnetism; Meteorite geochemistry; Chronology,,,,https://doi.org/10.1029/2002je001999
10.1029/2003eo500001,Impact demagnetization by phase transition on Mars,Pierre Rochette; Lon Hood; Gerard Fillion; Rafik Ballou; Bachir Ouladdiaf,2003,"Eos, Transactions American Geophysical Union",journal-article,False,Discovery candidate — not screened,Magnetism,,,,https://doi.org/10.1029/2003eo500001
10.1029/2003gl017359,High pressure magnetic transition in pyrrhotite and impact demagnetization on Mars,P. Rochette; G. Fillion; R. Ballou; F. Brunet; B. Ouladdiaf; L. Hood,2003,Geophysical Research Letters,journal-article,False,Discovery candidate — not screened,Magnetism,,,,https://doi.org/10.1029/2003gl017359
10.1029/2003je002140,Can a solid inner core of Mars be detected from observations of polar motion and nutation of Mars?,V. Dehant; T. Van Hoolst; O. de Viron; M. Greff‐Lefftz; H. Legros; P. Defraigne,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Interior,,,,https://doi.org/10.1029/2003je002140
10.1029/2003je002145,Mars nutation resonance due to Free Inner Core Nutation,P. Defraigne; A. Rivoldini; T. Van Hoolst; V. Dehant,2003,Journal of Geophysical Research: Planets,journal-article,False,Discovery candidate — not screened,Interior,,,,https://doi.org/10.1029/2003je002145
10.1038/426779a,Icy martian mysteries,Victor R. Baker,2003,Nature,journal-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1038/426779a
10.1063/1.1556665,Gamma-ray Tracking With The MARS Detector,Th. Kröll,2003,AIP Conference Proceedings,proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1063/1.1556665
10.1063/1.1581553,Rarefied Aerothermodynamics of Mars Odyssey,Naruhisa Takashima,2003,AIP Conference Proceedings,proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1063/1.1581553
10.1063/1.1627280,Simulating Martian Temperatures,Randy K. Buchanan,2003,AIP Conference Proceedings,proceedings-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1063/1.1627280
10.1111/j.1945-5100.2003.tb00009.x,Ion microprobe U‐Th‐Pb dating of phosphates in martian meteorite ALH 84001,Kentaro Terada; Tsuyoshi Monde; Yuji Sano,2003,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.1111/j.1945-5100.2003.tb00009.x
10.1111/j.1945-5100.2003.tb00013.x,Magma ocean fractional crystallization and cumulate overturn in terrestrial planets: Implications for Mars,Linda T. ELKINS‐TANTON; E. M. PARMENTIER; P. C. HESS,2003,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Interior,,,,https://doi.org/10.1111/j.1945-5100.2003.tb00013.x
10.1111/j.1945-5100.2003.tb00017.x,Melting in the martian mantle: Shergottite formation and implications for present‐day mantle convection on Mars,Walter S. KIEFER,2003,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Interior,,,,https://doi.org/10.1111/j.1945-5100.2003.tb00017.x
10.1111/j.1945-5100.2003.tb00261.x,Precursors of Mars: Constraints from nitrogen and oxygen isotopic compositions of martian meteorites,Ratan K. MOHAPATRA; S. V. S. MURTY,2003,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Meteorite geochemistry,,,,https://doi.org/10.1111/j.1945-5100.2003.tb00261.x
10.1111/j.1945-5100.2003.tb00282.x,Transmission electron microscopy of minerals in the martian meteorite Allan Hills 84001,David J. BARBER; Edward R. D. SCOTT,2003,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.1111/j.1945-5100.2003.tb00282.x
10.1111/j.1945-5100.2003.tb00284.x,Searching for the source regions of martian meteorites using MGS TES: Integrating martian meteorites into the global distribution of igneous materials on Mars,Victoria E. HAMILTON; Philip R. CHRISTENSEN; Harry Y. McSWEEN; Joshua L. BANDFIELD,2003,Meteoritics & Planetary Science,journal-article,False,Discovery candidate — not screened,Meteorite magnetism,,,,https://doi.org/10.1111/j.1945-5100.2003.tb00284.x
10.1117/12.455976,Background lines in the Mars Odyssey 2001 gamma-ray detector,Larry G. Evans; William V. Boynton; Robert C. Reedy; Richard D. Starr; Jacob I. Trombka,2003,SPIE Proceedings X-Ray and Gamma-Ray Detectors and Applications IV,proceedings-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1117/12.455976
10.1117/12.473823,"An imaging interferometer for satellite observations of wind and temperature on Mars, the Dynamic Atmosphere Mars Observer (DYNAMO)",William E. Ward; William A. Gault; Neil Rowlands; Shiguang Wang; Gordon G. Shepherd; Ian C. McDade; Jack C. McConnell; D Michelangeli; John Caldwell,2003,SPIE Proceedings Applications of Photonic Technology 5,proceedings-article,False,Discovery candidate — not screened,Magnetism,,,,https://doi.org/10.1117/12.473823
10.1119/1.1607809,Super Martian Hat,Rosemary Russ,2003,The Physics Teacher,journal-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1119/1.1607809
10.1126/science.1080885,Morphology and Composition of the Surface of Mars: Mars Odyssey THEMIS Results,Philip R. Christensen; Joshua L. Bandfield; James F. Bell III; Noel Gorelick; Victoria E. Hamilton; Anton Ivanov; Bruce M. Jakosky; Hugh H. Kieffer; Melissa D. Lane; Michael C. Malin; Timothy McConnochie; Alfred S. McEwen; Harry Y. McSween; Greg L. Mehall; Jeffery E. Moersch; Kenneth H. Nealson; James W. Rice; Mark I. Richardson; Steven W. Ruff; Michael D. Smith; Timothy N. Titus; Michael B. Wyatt,2003,Science,journal-article,False,Discovery candidate — not screened,Missions,,,,https://doi.org/10.1126/science.1080885
10.1126/science.1083626,A Liquid Core for Mars?,Veronique Dehant,2003,Science,journal-article,False,Discovery candidate — not screened,Interior,,,,https://doi.org/10.1126/science.1083626
10.1126/science.300.5617.209a,Martian Liquidity,,2003,Science,journal-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1126/science.300.5617.209a
10.1126/science.302.5647.945a,Martian Soil Analogs,,2003,Science,journal-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1126/science.302.5647.945a
10.1126/science.302.5652.1863b,Martian Minimagnetopause,,2003,Science,journal-article,False,Discovery candidate — not screened,Dichotomy,,,,https://doi.org/10.1126/science.302.5652.1863b
10.1130/0091-7613(2003)031<0175:ommdoe>2.0.co;2,"Olympus Mons, Mars: Detection of extensive preaureole volcanism and implications for initial mantle plume behavior",Elizabeth R. Fuller; James W. Head,2003,Geology,journal-article,False,Discovery candidate — not screened,Volcanism and tectonics,,,,https://doi.org/10.1130/0091-7613(2003)031<0175:ommdoe>2.0.co;2
